idItinerario,DataHoraPartida,DataHoraChegada,Percurso
"1722","2017-08-04 08:00:00","2017-03-03 12:30:00","1"
"1723","2017-08-04 09:00:00","2017-08-06 01:00:00","11"
"1724","2017-08-04 10:00:00","2017-08-04 14:30:00","5"
"1725","2017-08-04 10:00:00","2017-08-04 14:30:00","3"
"1726","2017-08-04 15:00:00","2017-08-04 20:30:00","4"
"1727","2017-08-04 15:00:00","2017-08-04 20:30:00","6"
"1728","2017-08-04 17:00:00","2017-08-04 20:00:00","2"
"1729","2017-08-05 00:09:00","2017-08-06 01:00:00","13"
"1730","2017-08-05 00:09:00","2017-08-06 01:00:00","14"
"1731","2017-08-05 08:00:00","2017-03-03 12:30:00","1"
"1732","2017-08-05 10:00:00","2017-08-05 14:30:00","5"
"1733","2017-08-05 10:00:00","2017-08-05 14:30:00","3"
"1734","2017-08-05 15:00:00","2017-08-05 20:30:00","4"
"1735","2017-08-05 15:00:00","2017-08-05 20:30:00","6"
"1736","2017-08-05 17:00:00","2017-08-05 20:00:00","2"
"1737","2017-08-06 06:00:00","2017-08-06 22:00:00","7"
"1738","2017-08-06 08:00:00","2017-03-03 12:30:00","1"
"1739","2017-08-06 10:00:00","2017-08-06 14:30:00","5"
"1740","2017-08-06 10:00:00","2017-08-06 14:30:00","3"
"1741","2017-08-06 15:00:00","2017-08-06 20:30:00","4"
"1742","2017-08-06 15:00:00","2017-08-06 20:30:00","6"
"1743","2017-08-06 17:00:00","2017-08-06 20:00:00","2"
"1744","2017-08-07 05:00:00","2017-08-09 02:00:00","8"
"1745","2017-08-07 08:00:00","2017-03-03 12:30:00","1"
"1746","2017-08-07 10:00:00","2017-08-07 14:30:00","5"
"1747","2017-08-07 10:00:00","2017-08-07 14:30:00","3"
"1748","2017-08-07 15:00:00","2017-08-07 20:30:00","4"
"1749","2017-08-07 15:00:00","2017-08-07 20:30:00","6"
"1750","2017-08-07 17:00:00","2017-08-07 20:00:00","2"
"1751","2017-08-08 08:00:00","2017-03-03 12:30:00","1"
"1752","2017-08-08 09:00:00","2017-08-10 05:00:00","12"
"1753","2017-08-08 10:00:00","2017-08-08 14:30:00","5"
"1754","2017-08-08 10:00:00","2017-08-08 14:30:00","3"
"1755","2017-08-08 15:00:00","2017-08-08 20:30:00","4"
"1756","2017-08-08 15:00:00","2017-08-08 20:30:00","6"
"1757","2017-08-08 17:00:00","2017-08-08 20:00:00","2"
"1758","2017-08-09 08:00:00","2017-03-03 12:30:00","1"
"1759","2017-08-09 09:00:00","2017-08-10 02:00:00","10"
"1760","2017-08-09 10:00:00","2017-08-09 14:30:00","5"
"1761","2017-08-09 10:00:00","2017-08-09 14:30:00","3"
"1762","2017-08-09 15:00:00","2017-08-09 20:30:00","4"
"1763","2017-08-09 15:00:00","2017-08-09 20:30:00","6"
"1764","2017-08-09 17:00:00","2017-08-09 20:00:00","2"
"1765","2017-08-10 08:00:00","2017-03-03 12:30:00","1"
"1766","2017-08-10 10:00:00","2017-08-10 14:30:00","5"
"1767","2017-08-10 10:00:00","2017-08-10 14:30:00","3"
"1768","2017-08-10 15:00:00","2017-08-10 20:30:00","4"
"1769","2017-08-10 15:00:00","2017-08-10 20:30:00","6"
"1770","2017-08-10 17:00:00","2017-08-10 20:00:00","2"
"1771","2017-08-11 08:00:00","2017-03-03 12:30:00","1"
"1772","2017-08-11 09:00:00","2017-08-13 01:00:00","11"
"1773","2017-08-11 10:00:00","2017-08-11 14:30:00","5"
"1774","2017-08-11 10:00:00","2017-08-11 14:30:00","3"
"1775","2017-08-11 15:00:00","2017-08-11 20:30:00","4"
"1776","2017-08-11 15:00:00","2017-08-11 20:30:00","6"
"1777","2017-08-11 17:00:00","2017-08-11 20:00:00","2"
"1778","2017-08-12 00:09:00","2017-08-13 01:00:00","13"
"1779","2017-08-12 00:09:00","2017-08-13 01:00:00","14"
"1780","2017-08-12 08:00:00","2017-03-03 12:30:00","1"
"1781","2017-08-12 10:00:00","2017-08-12 14:30:00","5"
"1782","2017-08-12 10:00:00","2017-08-12 14:30:00","3"
"1783","2017-08-12 15:00:00","2017-08-12 20:30:00","4"
"1784","2017-08-12 15:00:00","2017-08-12 20:30:00","6"
"1785","2017-08-12 17:00:00","2017-08-12 20:00:00","2"
"1786","2017-08-13 06:00:00","2017-08-13 22:00:00","7"
"1787","2017-08-13 08:00:00","2017-03-03 12:30:00","1"
"1788","2017-08-13 10:00:00","2017-08-13 14:30:00","5"
"1789","2017-08-13 10:00:00","2017-08-13 14:30:00","3"
"1790","2017-08-13 15:00:00","2017-08-13 20:30:00","4"
"1791","2017-08-13 15:00:00","2017-08-13 20:30:00","6"
"1792","2017-08-13 17:00:00","2017-08-13 20:00:00","2"
"1793","2017-08-14 05:00:00","2017-08-16 02:00:00","8"
"1794","2017-08-14 08:00:00","2017-03-03 12:30:00","1"
"1795","2017-08-14 10:00:00","2017-08-14 14:30:00","5"
"1796","2017-08-14 10:00:00","2017-08-14 14:30:00","3"
"1797","2017-08-14 15:00:00","2017-08-14 20:30:00","4"
"1798","2017-08-14 15:00:00","2017-08-14 20:30:00","6"
"1799","2017-08-14 17:00:00","2017-08-14 20:00:00","2"
"1800","2017-08-15 08:00:00","2017-03-03 12:30:00","1"
"1801","2017-08-15 09:00:00","2017-08-17 05:00:00","12"
"1802","2017-08-15 10:00:00","2017-08-15 14:30:00","5"
"1803","2017-08-15 10:00:00","2017-08-15 14:30:00","3"
"1804","2017-08-15 15:00:00","2017-08-15 20:30:00","4"
"1805","2017-08-15 15:00:00","2017-08-15 20:30:00","6"
"1806","2017-08-15 17:00:00","2017-08-15 20:00:00","2"
"1807","2017-08-16 08:00:00","2017-03-03 12:30:00","1"
"1808","2017-08-16 09:00:00","2017-08-17 02:00:00","10"
"1809","2017-08-16 10:00:00","2017-08-16 14:30:00","5"
"1810","2017-08-16 10:00:00","2017-08-16 14:30:00","3"
"1811","2017-08-16 15:00:00","2017-08-16 20:30:00","4"
"1812","2017-08-16 15:00:00","2017-08-16 20:30:00","6"
"1813","2017-08-16 17:00:00","2017-08-16 20:00:00","2"
"1814","2017-08-17 08:00:00","2017-03-03 12:30:00","1"
"1815","2017-08-17 10:00:00","2017-08-17 14:30:00","5"
"1816","2017-08-17 10:00:00","2017-08-17 14:30:00","3"
"1817","2017-08-17 15:00:00","2017-08-17 20:30:00","4"
"1818","2017-08-17 15:00:00","2017-08-17 20:30:00","6"
"1819","2017-08-17 17:00:00","2017-08-17 20:00:00","2"
"1820","2017-08-18 08:00:00","2017-03-03 12:30:00","1"
"1821","2017-08-18 09:00:00","2017-08-20 01:00:00","11"
"1822","2017-08-18 10:00:00","2017-08-18 14:30:00","5"
"1823","2017-08-18 10:00:00","2017-08-18 14:30:00","3"
"1824","2017-08-18 15:00:00","2017-08-18 20:30:00","4"
"1825","2017-08-18 15:00:00","2017-08-18 20:30:00","6"
"1826","2017-08-18 17:00:00","2017-08-18 20:00:00","2"
"1827","2017-08-19 00:09:00","2017-08-20 01:00:00","13"
"1828","2017-08-19 00:09:00","2017-08-20 01:00:00","14"
"1829","2017-08-19 08:00:00","2017-03-03 12:30:00","1"
"1830","2017-08-19 10:00:00","2017-08-19 14:30:00","5"
"1831","2017-08-19 10:00:00","2017-08-19 14:30:00","3"
"1832","2017-08-19 15:00:00","2017-08-19 20:30:00","4"
"1833","2017-08-19 15:00:00","2017-08-19 20:30:00","6"
"1834","2017-08-19 17:00:00","2017-08-19 20:00:00","2"
"1835","2017-08-20 06:00:00","2017-08-20 22:00:00","7"
"1836","2017-08-20 08:00:00","2017-03-03 12:30:00","1"
"1837","2017-08-20 10:00:00","2017-08-20 14:30:00","5"
"1838","2017-08-20 10:00:00","2017-08-20 14:30:00","3"
"1839","2017-08-20 15:00:00","2017-08-20 20:30:00","4"
"1840","2017-08-20 15:00:00","2017-08-20 20:30:00","6"
"1841","2017-08-20 17:00:00","2017-08-20 20:00:00","2"
"1842","2017-08-21 05:00:00","2017-08-23 02:00:00","8"
"1843","2017-08-21 08:00:00","2017-03-03 12:30:00","1"
"1844","2017-08-21 10:00:00","2017-08-21 14:30:00","5"
"1845","2017-08-21 10:00:00","2017-08-21 14:30:00","3"
"1846","2017-08-21 15:00:00","2017-08-21 20:30:00","4"
"1847","2017-08-21 15:00:00","2017-08-21 20:30:00","6"
"1848","2017-08-21 17:00:00","2017-08-21 20:00:00","2"
"1849","2017-08-22 08:00:00","2017-03-03 12:30:00","1"
"1850","2017-08-22 09:00:00","2017-08-24 05:00:00","12"
"1851","2017-08-22 10:00:00","2017-08-22 14:30:00","5"
"1852","2017-08-22 10:00:00","2017-08-22 14:30:00","3"
"1853","2017-08-22 15:00:00","2017-08-22 20:30:00","4"
"1854","2017-08-22 15:00:00","2017-08-22 20:30:00","6"
"1855","2017-08-22 17:00:00","2017-08-22 20:00:00","2"
"1856","2017-08-23 08:00:00","2017-03-03 12:30:00","1"
"1857","2017-08-23 09:00:00","2017-08-24 02:00:00","10"
"1858","2017-08-23 10:00:00","2017-08-23 14:30:00","5"
"1859","2017-08-23 10:00:00","2017-08-23 14:30:00","3"
"1860","2017-08-23 15:00:00","2017-08-23 20:30:00","4"
"1861","2017-08-23 15:00:00","2017-08-23 20:30:00","6"
"1862","2017-08-23 17:00:00","2017-08-23 20:00:00","2"
"1863","2017-08-24 08:00:00","2017-03-03 12:30:00","1"
"1864","2017-08-24 10:00:00","2017-08-24 14:30:00","5"
"1865","2017-08-24 10:00:00","2017-08-24 14:30:00","3"
"1866","2017-08-24 15:00:00","2017-08-24 20:30:00","4"
"1867","2017-08-24 15:00:00","2017-08-24 20:30:00","6"
"1868","2017-08-24 17:00:00","2017-08-24 20:00:00","2"
"1869","2017-08-25 08:00:00","2017-03-03 12:30:00","1"
"1870","2017-08-25 09:00:00","2017-08-27 01:00:00","11"
"1871","2017-08-25 10:00:00","2017-08-25 14:30:00","5"
"1872","2017-08-25 10:00:00","2017-08-25 14:30:00","3"
"1873","2017-08-25 15:00:00","2017-08-25 20:30:00","4"
"1874","2017-08-25 15:00:00","2017-08-25 20:30:00","6"
"1875","2017-08-25 17:00:00","2017-08-25 20:00:00","2"
"1876","2017-08-26 00:09:00","2017-08-27 01:00:00","13"
"1877","2017-08-26 00:09:00","2017-08-27 01:00:00","14"
"1878","2017-08-26 08:00:00","2017-03-03 12:30:00","1"
"1879","2017-08-26 10:00:00","2017-08-26 14:30:00","5"
"1880","2017-08-26 10:00:00","2017-08-26 14:30:00","3"
"1881","2017-08-26 15:00:00","2017-08-26 20:30:00","4"
"1882","2017-08-26 15:00:00","2017-08-26 20:30:00","6"
"1883","2017-08-26 17:00:00","2017-08-26 20:00:00","2"
"1884","2017-08-27 06:00:00","2017-08-27 22:00:00","7"
"1885","2017-08-27 08:00:00","2017-03-03 12:30:00","1"
"1886","2017-08-27 10:00:00","2017-08-27 14:30:00","5"
"1887","2017-08-27 10:00:00","2017-08-27 14:30:00","3"
"1888","2017-08-27 15:00:00","2017-08-27 20:30:00","4"
"1889","2017-08-27 15:00:00","2017-08-27 20:30:00","6"
"1890","2017-08-27 17:00:00","2017-08-27 20:00:00","2"
"1891","2017-08-28 05:00:00","2017-08-30 02:00:00","8"
"1892","2017-08-28 08:00:00","2017-03-03 12:30:00","1"
"1893","2017-08-28 10:00:00","2017-08-28 14:30:00","5"
"1894","2017-08-28 10:00:00","2017-08-28 14:30:00","3"
"1895","2017-08-28 15:00:00","2017-08-28 20:30:00","4"
"1896","2017-08-28 15:00:00","2017-08-28 20:30:00","6"
"1897","2017-08-28 17:00:00","2017-08-28 20:00:00","2"
"1898","2017-08-29 08:00:00","2017-03-03 12:30:00","1"
"1899","2017-08-29 09:00:00","2017-08-31 05:00:00","12"
"1900","2017-08-29 10:00:00","2017-08-29 14:30:00","5"
"1901","2017-08-29 10:00:00","2017-08-29 14:30:00","3"
"1902","2017-08-29 15:00:00","2017-08-29 20:30:00","4"
"1903","2017-08-29 15:00:00","2017-08-29 20:30:00","6"
"1904","2017-08-29 17:00:00","2017-08-29 20:00:00","2"
"1905","2017-08-30 08:00:00","2017-03-03 12:30:00","1"
"1906","2017-08-30 09:00:00","2017-08-31 02:00:00","10"
"1907","2017-08-30 10:00:00","2017-08-30 14:30:00","5"
"1908","2017-08-30 10:00:00","2017-08-30 14:30:00","3"
"1909","2017-08-30 15:00:00","2017-08-30 20:30:00","4"
"1910","2017-08-30 15:00:00","2017-08-30 20:30:00","6"
"1911","2017-08-30 17:00:00","2017-08-30 20:00:00","2"
"1912","2017-08-31 08:00:00","2017-03-03 12:30:00","1"
"1913","2017-08-31 10:00:00","2017-08-31 14:30:00","5"
"1914","2017-08-31 10:00:00","2017-08-31 14:30:00","3"
"1915","2017-08-31 15:00:00","2017-08-31 20:30:00","4"
"1916","2017-08-31 15:00:00","2017-08-31 20:30:00","6"
"1917","2017-08-31 17:00:00","2017-08-31 20:00:00","2"
"1918","2017-09-01 08:00:00","2017-03-03 12:30:00","1"
"1919","2017-09-01 09:00:00","2017-09-03 01:00:00","11"
"1920","2017-09-01 10:00:00","2017-09-01 14:30:00","5"
"1921","2017-09-01 10:00:00","2017-09-01 14:30:00","3"
"1922","2017-09-01 15:00:00","2017-09-01 20:30:00","4"
"1923","2017-09-01 15:00:00","2017-09-01 20:30:00","6"
"1924","2017-09-01 17:00:00","2017-09-01 20:00:00","2"
"1925","2017-09-02 00:09:00","2017-09-03 01:00:00","13"
"1926","2017-09-02 00:09:00","2017-09-03 01:00:00","14"
"1927","2017-09-02 08:00:00","2017-03-03 12:30:00","1"
"1928","2017-09-02 10:00:00","2017-09-02 14:30:00","5"
"1929","2017-09-02 10:00:00","2017-09-02 14:30:00","3"
"1930","2017-09-02 15:00:00","2017-09-02 20:30:00","4"
"1931","2017-09-02 15:00:00","2017-09-02 20:30:00","6"
"1932","2017-09-02 17:00:00","2017-09-02 20:00:00","2"
"1933","2017-09-03 06:00:00","2017-09-03 22:00:00","7"
"1934","2017-09-03 08:00:00","2017-03-03 12:30:00","1"
"1935","2017-09-03 10:00:00","2017-09-03 14:30:00","5"
"1936","2017-09-03 10:00:00","2017-09-03 14:30:00","3"
"1937","2017-09-03 15:00:00","2017-09-03 20:30:00","4"
"1938","2017-09-03 15:00:00","2017-09-03 20:30:00","6"
"1939","2017-09-03 17:00:00","2017-09-03 20:00:00","2"
"1940","2017-09-04 05:00:00","2017-09-06 02:00:00","8"
"1941","2017-09-04 08:00:00","2017-03-03 12:30:00","1"
"1942","2017-09-04 10:00:00","2017-09-04 14:30:00","5"
"1943","2017-09-04 10:00:00","2017-09-04 14:30:00","3"
"1944","2017-09-04 15:00:00","2017-09-04 20:30:00","4"
"1945","2017-09-04 15:00:00","2017-09-04 20:30:00","6"
"1946","2017-09-04 17:00:00","2017-09-04 20:00:00","2"
"1947","2017-09-05 08:00:00","2017-03-03 12:30:00","1"
"1948","2017-09-05 09:00:00","2017-09-07 05:00:00","12"
"1949","2017-09-05 10:00:00","2017-09-05 14:30:00","5"
"1950","2017-09-05 10:00:00","2017-09-05 14:30:00","3"
"1951","2017-09-05 15:00:00","2017-09-05 20:30:00","4"
"1952","2017-09-05 15:00:00","2017-09-05 20:30:00","6"
"1953","2017-09-05 17:00:00","2017-09-05 20:00:00","2"
"1954","2017-09-06 08:00:00","2017-03-03 12:30:00","1"
"1955","2017-09-06 09:00:00","2017-09-07 02:00:00","10"
"1956","2017-09-06 10:00:00","2017-09-06 14:30:00","5"
"1957","2017-09-06 10:00:00","2017-09-06 14:30:00","3"
"1958","2017-09-06 15:00:00","2017-09-06 20:30:00","4"
"1959","2017-09-06 15:00:00","2017-09-06 20:30:00","6"
"1960","2017-09-06 17:00:00","2017-09-06 20:00:00","2"
"1961","2017-09-07 08:00:00","2017-03-03 12:30:00","1"
"1962","2017-09-07 10:00:00","2017-09-07 14:30:00","5"
"1963","2017-09-07 10:00:00","2017-09-07 14:30:00","3"
"1964","2017-09-07 15:00:00","2017-09-07 20:30:00","4"
"1965","2017-09-07 15:00:00","2017-09-07 20:30:00","6"
"1966","2017-09-07 17:00:00","2017-09-07 20:00:00","2"
"1967","2017-09-08 08:00:00","2017-03-03 12:30:00","1"
"1968","2017-09-08 09:00:00","2017-09-10 01:00:00","11"
"1969","2017-09-08 10:00:00","2017-09-08 14:30:00","5"
"1970","2017-09-08 10:00:00","2017-09-08 14:30:00","3"
"1971","2017-09-08 15:00:00","2017-09-08 20:30:00","4"
"1972","2017-09-08 15:00:00","2017-09-08 20:30:00","6"
"1973","2017-09-08 17:00:00","2017-09-08 20:00:00","2"
"1974","2017-09-09 00:09:00","2017-09-10 01:00:00","13"
"1975","2017-09-09 00:09:00","2017-09-10 01:00:00","14"
"1976","2017-09-09 08:00:00","2017-03-03 12:30:00","1"
"1977","2017-09-09 10:00:00","2017-09-09 14:30:00","5"
"1978","2017-09-09 10:00:00","2017-09-09 14:30:00","3"
"1979","2017-09-09 15:00:00","2017-09-09 20:30:00","4"
"1980","2017-09-09 15:00:00","2017-09-09 20:30:00","6"
"1981","2017-09-09 17:00:00","2017-09-09 20:00:00","2"
"1982","2017-09-10 06:00:00","2017-09-10 22:00:00","7"
"1983","2017-09-10 08:00:00","2017-03-03 12:30:00","1"
"1984","2017-09-10 10:00:00","2017-09-10 14:30:00","5"
"1985","2017-09-10 10:00:00","2017-09-10 14:30:00","3"
"1986","2017-09-10 15:00:00","2017-09-10 20:30:00","4"
"1987","2017-09-10 15:00:00","2017-09-10 20:30:00","6"
"1988","2017-09-10 17:00:00","2017-09-10 20:00:00","2"
"1989","2017-09-11 05:00:00","2017-09-13 02:00:00","8"
"1990","2017-09-11 08:00:00","2017-03-03 12:30:00","1"
"1991","2017-09-11 10:00:00","2017-09-11 14:30:00","5"
"1992","2017-09-11 10:00:00","2017-09-11 14:30:00","3"
"1993","2017-09-11 15:00:00","2017-09-11 20:30:00","4"
"1994","2017-09-11 15:00:00","2017-09-11 20:30:00","6"
"1995","2017-09-11 17:00:00","2017-09-11 20:00:00","2"
"1996","2017-09-12 08:00:00","2017-03-03 12:30:00","1"
"1997","2017-09-12 09:00:00","2017-09-14 05:00:00","12"
"1998","2017-09-12 10:00:00","2017-09-12 14:30:00","5"
"1999","2017-09-12 10:00:00","2017-09-12 14:30:00","3"
"2000","2017-09-12 15:00:00","2017-09-12 20:30:00","4"
"2001","2017-09-12 15:00:00","2017-09-12 20:30:00","6"
"2002","2017-09-12 17:00:00","2017-09-12 20:00:00","2"
"2003","2017-09-13 08:00:00","2017-03-03 12:30:00","1"
"2004","2017-09-13 09:00:00","2017-09-14 02:00:00","10"
"2005","2017-09-13 10:00:00","2017-09-13 14:30:00","5"
"2006","2017-09-13 10:00:00","2017-09-13 14:30:00","3"
"2007","2017-09-13 15:00:00","2017-09-13 20:30:00","4"
"2008","2017-09-13 15:00:00","2017-09-13 20:30:00","6"
"2009","2017-09-13 17:00:00","2017-09-13 20:00:00","2"
"2010","2017-09-14 08:00:00","2017-03-03 12:30:00","1"
"2011","2017-09-14 10:00:00","2017-09-14 14:30:00","5"
"2012","2017-09-14 10:00:00","2017-09-14 14:30:00","3"
"2013","2017-09-14 15:00:00","2017-09-14 20:30:00","4"
"2014","2017-09-14 15:00:00","2017-09-14 20:30:00","6"
"2015","2017-09-14 17:00:00","2017-09-14 20:00:00","2"
"2016","2017-09-15 08:00:00","2017-03-03 12:30:00","1"
"2017","2017-09-15 09:00:00","2017-09-17 01:00:00","11"
"2018","2017-09-15 10:00:00","2017-09-15 14:30:00","5"
"2019","2017-09-15 10:00:00","2017-09-15 14:30:00","3"
"2020","2017-09-15 15:00:00","2017-09-15 20:30:00","4"
"2021","2017-09-15 15:00:00","2017-09-15 20:30:00","6"
"2022","2017-09-15 17:00:00","2017-09-15 20:00:00","2"
"2023","2017-09-16 00:09:00","2017-09-17 01:00:00","13"
"2024","2017-09-16 00:09:00","2017-09-17 01:00:00","14"
"2025","2017-09-16 08:00:00","2017-03-03 12:30:00","1"
"2026","2017-09-16 10:00:00","2017-09-16 14:30:00","5"
"2027","2017-09-16 10:00:00","2017-09-16 14:30:00","3"
"2028","2017-09-16 15:00:00","2017-09-16 20:30:00","4"
"2029","2017-09-16 15:00:00","2017-09-16 20:30:00","6"
"2030","2017-09-16 17:00:00","2017-09-16 20:00:00","2"
"2031","2017-09-17 06:00:00","2017-09-17 22:00:00","7"
"2032","2017-09-17 08:00:00","2017-03-03 12:30:00","1"
"2033","2017-09-17 10:00:00","2017-09-17 14:30:00","5"
"2034","2017-09-17 10:00:00","2017-09-17 14:30:00","3"
"2035","2017-09-17 15:00:00","2017-09-17 20:30:00","4"
"2036","2017-09-17 15:00:00","2017-09-17 20:30:00","6"
"2037","2017-09-17 17:00:00","2017-09-17 20:00:00","2"
"2038","2017-09-18 05:00:00","2017-09-20 02:00:00","8"
"2039","2017-09-18 08:00:00","2017-03-03 12:30:00","1"
"2040","2017-09-18 10:00:00","2017-09-18 14:30:00","5"
"2041","2017-09-18 10:00:00","2017-09-18 14:30:00","3"
"2042","2017-09-18 15:00:00","2017-09-18 20:30:00","4"
"2043","2017-09-18 15:00:00","2017-09-18 20:30:00","6"
"2044","2017-09-18 17:00:00","2017-09-18 20:00:00","2"
"2045","2017-09-19 08:00:00","2017-03-03 12:30:00","1"
"2046","2017-09-19 09:00:00","2017-09-21 05:00:00","12"
"2047","2017-09-19 10:00:00","2017-09-19 14:30:00","5"
"2048","2017-09-19 10:00:00","2017-09-19 14:30:00","3"
"2049","2017-09-19 15:00:00","2017-09-19 20:30:00","4"
"2050","2017-09-19 15:00:00","2017-09-19 20:30:00","6"
"2051","2017-09-19 17:00:00","2017-09-19 20:00:00","2"
"2052","2017-09-20 08:00:00","2017-03-03 12:30:00","1"
"2053","2017-09-20 09:00:00","2017-09-21 02:00:00","10"
"2054","2017-09-20 10:00:00","2017-09-20 14:30:00","5"
"2055","2017-09-20 10:00:00","2017-09-20 14:30:00","3"
"2056","2017-09-20 15:00:00","2017-09-20 20:30:00","4"
"2057","2017-09-20 15:00:00","2017-09-20 20:30:00","6"
"2058","2017-09-20 17:00:00","2017-09-20 20:00:00","2"
"2059","2017-09-21 08:00:00","2017-03-03 12:30:00","1"
"2060","2017-09-21 10:00:00","2017-09-21 14:30:00","5"
"2061","2017-09-21 10:00:00","2017-09-21 14:30:00","3"
"2062","2017-09-21 15:00:00","2017-09-21 20:30:00","4"
"2063","2017-09-21 15:00:00","2017-09-21 20:30:00","6"
"2064","2017-09-21 17:00:00","2017-09-21 20:00:00","2"
"2065","2017-09-22 08:00:00","2017-03-03 12:30:00","1"
"2066","2017-09-22 09:00:00","2017-09-24 01:00:00","11"
"2067","2017-09-22 10:00:00","2017-09-22 14:30:00","5"
"2068","2017-09-22 10:00:00","2017-09-22 14:30:00","3"
"2069","2017-09-22 15:00:00","2017-09-22 20:30:00","4"
"2070","2017-09-22 15:00:00","2017-09-22 20:30:00","6"
"2071","2017-09-22 17:00:00","2017-09-22 20:00:00","2"
"2072","2017-09-23 00:09:00","2017-09-24 01:00:00","13"
"2073","2017-09-23 00:09:00","2017-09-24 01:00:00","14"
"2074","2017-09-23 08:00:00","2017-03-03 12:30:00","1"
"2075","2017-09-23 10:00:00","2017-09-23 14:30:00","5"
"2076","2017-09-23 10:00:00","2017-09-23 14:30:00","3"
"2077","2017-09-23 15:00:00","2017-09-23 20:30:00","4"
"2078","2017-09-23 15:00:00","2017-09-23 20:30:00","6"
"2079","2017-09-23 17:00:00","2017-09-23 20:00:00","2"
"2080","2017-09-24 06:00:00","2017-09-24 22:00:00","7"
"2081","2017-09-24 08:00:00","2017-03-03 12:30:00","1"
"2082","2017-09-24 10:00:00","2017-09-24 14:30:00","5"
"2083","2017-09-24 10:00:00","2017-09-24 14:30:00","3"
"2084","2017-09-24 15:00:00","2017-09-24 20:30:00","4"
"2085","2017-09-24 15:00:00","2017-09-24 20:30:00","6"
"2086","2017-09-24 17:00:00","2017-09-24 20:00:00","2"
"2087","2017-09-25 05:00:00","2017-09-27 02:00:00","8"
"2088","2017-09-25 08:00:00","2017-03-03 12:30:00","1"
"2089","2017-09-25 10:00:00","2017-09-25 14:30:00","5"
"2090","2017-09-25 10:00:00","2017-09-25 14:30:00","3"
"2091","2017-09-25 15:00:00","2017-09-25 20:30:00","4"
"2092","2017-09-25 15:00:00","2017-09-25 20:30:00","6"
"2093","2017-09-25 17:00:00","2017-09-25 20:00:00","2"
"2094","2017-09-26 08:00:00","2017-03-03 12:30:00","1"
"2095","2017-09-26 09:00:00","2017-09-28 05:00:00","12"
"2096","2017-09-26 10:00:00","2017-09-26 14:30:00","5"
"2097","2017-09-26 10:00:00","2017-09-26 14:30:00","3"
"2098","2017-09-26 15:00:00","2017-09-26 20:30:00","4"
"2099","2017-09-26 15:00:00","2017-09-26 20:30:00","6"
"2100","2017-09-26 17:00:00","2017-09-26 20:00:00","2"
"2101","2017-09-27 08:00:00","2017-03-03 12:30:00","1"
"2102","2017-09-27 09:00:00","2017-09-28 02:00:00","10"
"2103","2017-09-27 10:00:00","2017-09-27 14:30:00","5"
"2104","2017-09-27 10:00:00","2017-09-27 14:30:00","3"
"2105","2017-09-27 15:00:00","2017-09-27 20:30:00","4"
"2106","2017-09-27 15:00:00","2017-09-27 20:30:00","6"
"2107","2017-09-27 17:00:00","2017-09-27 20:00:00","2"
"2108","2017-09-28 08:00:00","2017-03-03 12:30:00","1"
"2109","2017-09-28 10:00:00","2017-09-28 14:30:00","5"
"2110","2017-09-28 10:00:00","2017-09-28 14:30:00","3"
"2111","2017-09-28 15:00:00","2017-09-28 20:30:00","4"
"2112","2017-09-28 15:00:00","2017-09-28 20:30:00","6"
"2113","2017-09-28 17:00:00","2017-09-28 20:00:00","2"
"2114","2017-09-29 08:00:00","2017-03-03 12:30:00","1"
"2115","2017-09-29 09:00:00","2017-10-01 01:00:00","11"
"2116","2017-09-29 10:00:00","2017-09-29 14:30:00","5"
"2117","2017-09-29 10:00:00","2017-09-29 14:30:00","3"
"2118","2017-09-29 15:00:00","2017-09-29 20:30:00","4"
"2119","2017-09-29 15:00:00","2017-09-29 20:30:00","6"
"2120","2017-09-29 17:00:00","2017-09-29 20:00:00","2"
"2121","2017-09-30 00:09:00","2017-10-01 01:00:00","13"
"2122","2017-09-30 00:09:00","2017-10-01 01:00:00","14"
"2123","2017-09-30 08:00:00","2017-03-03 12:30:00","1"
"2124","2017-09-30 10:00:00","2017-09-30 14:30:00","5"
"2125","2017-09-30 10:00:00","2017-09-30 14:30:00","3"
"2126","2017-09-30 15:00:00","2017-09-30 20:30:00","4"
"2127","2017-09-30 15:00:00","2017-09-30 20:30:00","6"
"2128","2017-09-30 17:00:00","2017-09-30 20:00:00","2"
"2129","2017-10-01 06:00:00","2017-10-01 22:00:00","7"
"2130","2017-10-01 08:00:00","2017-03-03 12:30:00","1"
"2131","2017-10-01 10:00:00","2017-10-01 14:30:00","5"
"2132","2017-10-01 10:00:00","2017-10-01 14:30:00","3"
"2133","2017-10-01 15:00:00","2017-10-01 20:30:00","4"
"2134","2017-10-01 15:00:00","2017-10-01 20:30:00","6"
"2135","2017-10-01 17:00:00","2017-10-01 20:00:00","2"
"2136","2017-10-02 05:00:00","2017-10-04 02:00:00","8"
"2137","2017-10-02 08:00:00","2017-03-03 12:30:00","1"
"2138","2017-10-02 10:00:00","2017-10-02 14:30:00","5"
"2139","2017-10-02 10:00:00","2017-10-02 14:30:00","3"
"2140","2017-10-02 15:00:00","2017-10-02 20:30:00","4"
"2141","2017-10-02 15:00:00","2017-10-02 20:30:00","6"
"2142","2017-10-02 17:00:00","2017-10-02 20:00:00","2"
"2143","2017-10-03 08:00:00","2017-03-03 12:30:00","1"
"2144","2017-10-03 09:00:00","2017-10-05 05:00:00","12"
